Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
f36d8a5d-e3c0-43aa-ef20-25049bb351a8,2022-05-29,,999-75-2387,,,,Karisa693,Loren192,Pacocha935,,,,hawaiian,nonhispanic,F,Fairhaven  Massachusetts  US,414 Kautzer Lock,Woburn,Massachusetts,Middlesex County,25017,01801,42.48159853342972,-71.16240907510377,9000.02,2958.62,41899
0e8d7de6-17ef-60f9-af74-53943521b147,1986-04-28,,999-39-5130,S99939696,X64386664X,Ms.,Buena501,Karol905,Wyman904,,,S,white,nonhispanic,F,Natick  Massachusetts  US,605 Schmidt Crossroad Unit 94,Swansea,Massachusetts,Bristol County,,00000,41.79535691617701,-71.18955053181116,144538.23,430415.37,29570
6a62335b-0144-1cec-b068-fd84e310a8fb,1961-07-26,,999-77-1341,S99935155,X73465843X,Mr.,Kurt412,Mitch821,Kuhic920,,,D,white,hispanic,M,Easton  Massachusetts  US,464 Emmerich Orchard Unit 72,Lawrence,Massachusetts,Essex County,25009,01843,42.69362986881464,-71.16213903508982,17395.46,970888.25,61687
9f433a02-7ff8-67aa-81cb-c5296049f3c9,1990-03-06,,999-42-6428,S99963291,X31358303X,Mr.,Reyes140,Arturo47,McKenzie376,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,406 Ryan Crossroad Apt 91,Dedham,Massachusetts,Norfolk County,25021,02026,42.18006709587463,-71.24856053411453,474443.06,323297.50,87714
50c41051-eb92-5107-a373-d410ead40b5a,1983-05-15,,999-50-9614,S99987030,X74390120X,Mrs.,Hallie315,Grace552,Boyle917,,Zboncak558,D,white,nonhispanic,F,Framingham  Massachusetts  US,808 Mueller Junction Unit 45,Wakefield,Massachusetts,Middlesex County,25017,01880,42.48046211050049,-71.07557508945234,198744.41,1666444.57,143439
ced480d1-e654-82f5-74f4-7d38ce7b7829,2020-12-08,,999-40-1868,,,,Arnoldo445,Donnell534,Kutch271,,,,white,nonhispanic,M,Barnstable  Massachusetts  US,1015 Pagac Fork,Plymouth,Massachusetts,Plymouth County,25023,02360,41.94319527918254,-70.5854655721386,9416.79,413.94,48043
cb2502f1-39f5-eade-b2aa-55bca1ca0f27,2007-01-29,,999-34-1758,S99996956,,Ms.,Akiko835,Janie347,Auer97,,,,black,hispanic,F,Brookline  Massachusetts  US,584 Cronin Road Unit 37,Westborough,Massachusetts,Worcester County,25027,01581,42.31112651226189,-71.63233746225683,28919.32,27988.58,232199
92315860-d49e-6a75-43b0-fe94e6f780e3,2025-08-03,,999-67-5657,,,,Veronique514,Emily542,Flatley871,,,,black,nonhispanic,F,West Springfield  Massachusetts  US,730 Stiedemann Ferry Unit 56,Douglas,Massachusetts,Worcester County,,00000,42.04139629046773,-71.74118656701808,2138.95,2723.78,86424
a67223c1-9827-8b7d-a3fe-40572901baef,1933-10-24,,999-13-2788,S99942985,X55562733X,Mrs.,Corrine68,Else33,Eichmann909,,Johns824,M,white,nonhispanic,F,Pocasset  Massachusetts  US,1077 Hamill Gate,Dedham,Massachusetts,Norfolk County,25021,02026,42.21092475099963,-71.18746772816012,403957.43,175565.12,61499
bb832c68-8251-9eac-729c-dcf85b90de7b,1939-08-20,1990-11-20,999-20-5138,S99917249,X25308231X,Mr.,Stevie682,Tanner110,Kuvalis369,,,M,white,nonhispanic,M,Lancaster  Massachusetts  US,547 Lind Ramp,Stoneham,Massachusetts,Middlesex County,25017,02180,42.429208474475494,-71.1314938873747,135935.41,61615.43,53057
e49a5404-3322-8e66-c393-e3db2002ed55,1991-02-23,,999-21-7728,S99953861,X50795565X,Mr.,Benjamín452,Carlos172,Campos61,,,M,white,hispanic,M,San Jose  San Jose  CR,995 Gusikowski Port Suite 37,Fall River,Massachusetts,Bristol County,25005,02723,41.687861443828,-70.97448562980438,27608.03,74975.57,23966
4f55e5fc-cba2-34ff-a7c1-b5eab512a8ff,2020-06-01,,999-99-2022,,,,Oren284,Rocky100,Considine820,,,,white,hispanic,M,Brookline  Massachusetts  US,911 Abshire Avenue,Brockton,Massachusetts,Plymouth County,25023,02301,42.055959681060436,-71.02908418690022,14554.60,0.00,39498
bec616ee-27b1-9399-a6b5-9d94a58561fc,1982-10-18,,999-34-9489,S99916602,X2551741X,Mrs.,Tanja584,Nelia669,Veum823,,Schowalter414,M,white,nonhispanic,F,Quincy  Massachusetts  US,928 Orn Row Suite 67,South Ashburnham,Massachusetts,Worcester County,,00000,42.60604353948873,-71.903354651253,671775.89,55174.71,84628
5346bcbd-82be-29c3-7f03-90209aaffc89,1986-12-01,,999-59-6323,S99922234,X89895281X,Mr.,Tyrell880,,Zulauf375,,,M,black,nonhispanic,M,Taunton  Massachusetts  US,598 Lockman Haven,Boston,Massachusetts,Suffolk County,25025,02134,42.32119438963196,-71.10571135673014,9318.46,167986.70,9030
2ec4c48c-ce51-ab24-c58e-f90b1c726ce1,1972-01-22,,999-67-8568,S99913645,X4766916X,Mrs.,Chelsey293,Gaynelle249,Feeney44,,Volkman526,M,black,nonhispanic,F,Stoughton  Massachusetts  US,819 Glover Junction Suite 53,Boston,Massachusetts,Suffolk County,25025,02109,42.29910978711263,-71.15087505518387,11665.37,369310.71,12979
3fd9339b-67de-b36a-5fac-6e72b18a0322,1939-08-20,2003-12-20,999-54-4302,S99915495,X59518334X,Mr.,Rich940,Garth972,Weber641,,,M,white,nonhispanic,M,Lexington  Massachusetts  US,719 Lueilwitz Gate,Stoneham,Massachusetts,Middlesex County,25017,02180,42.51442240445922,-71.06242578022966,300383.15,1027687.70,53057
a77b27fc-50c5-9fce-4cc7-5ef37517b64f,1949-04-20,1996-07-12,999-43-1260,S99940506,X37369879X,Mr.,Ricky354,Augustus49,Huel628,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,787 Lowe Ramp,Peabody,Massachusetts,Essex County,25009,01940,42.523456102477134,-70.94027722138233,83853.84,0.00,45520
3ea7d090-a49f-1766-50f3-16c750b55054,1985-08-07,,999-44-6632,S99956378,X68511971X,Mrs.,Ruth999,Melina208,McLaughlin530,,Powlowski563,M,white,nonhispanic,F,Braintree  Massachusetts  US,700 Schoen Way Unit 64,Abington,Massachusetts,Plymouth County,25023,02351,42.15385985607194,-70.99896931545997,564399.79,865840.35,38343
5d026f95-f2a5-2938-0960-17e6cdafef10,1984-06-04,,999-87-8116,S99949599,X25737003X,Mrs.,Mireya881,Catarina933,Lesch175,,Lang846,D,white,nonhispanic,F,Dedham  Massachusetts  US,517 Jacobs Alley Suite 60,Boston,Massachusetts,Suffolk County,25025,02121,42.33875717063088,-71.16403953527606,108417.27,628909.75,655377
c44c511e-bbff-dbab-ebf1-166be98e5812,1989-01-16,,999-56-5913,S99935069,X77433798X,Mr.,Sonny285,Ali918,Kihn564,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,542 Stiedemann Divide Suite 36,Wilbraham,Massachusetts,Hampden County,25013,01095,42.15048365238778,-72.46346203403374,117553.00,9060.28,71811
6c947c75-fe83-82a9-a5ef-cabdc2792bf4,1949-04-20,,999-98-7962,S99956030,X47389991X,Mr.,Lynwood354,Timothy142,Kovacek682,,,M,white,nonhispanic,M,Hopkinton  Massachusetts  US,389 Waters Branch,Peabody,Massachusetts,Essex County,25009,01960,42.55747224657457,-71.05317051290925,378070.43,715232.66,45520
5cd7c65e-0884-e853-af30-6f11d040ccef,1968-06-25,,999-60-1320,S99932806,X30993433X,Mr.,Efrain317,Royce974,Legros616,,,M,white,nonhispanic,M,Hamburg  Hamburg  DE,663 Wisoky Rue,Acushnet,Massachusetts,Bristol County,,00000,41.72827106660363,-70.91019400667693,122607.26,37177.33,97012
fe58107b-885f-f287-8f21-0ec55fc76657,1989-12-15,,999-57-3787,S99936489,X44217573X,Mr.,Elisha578,Johnathon489,Shields502,,,D,white,nonhispanic,M,Franklin  Massachusetts  US,631 Mann Street Apt 9,Athol,Massachusetts,Worcester County,25027,01331,42.53246969547295,-72.19667391003136,206673.44,77463.41,78785
2c0c1549-a287-615f-6951-59260f1b3b40,1939-08-20,2013-04-01,999-82-4053,S99962238,X39007565X,Mr.,Marshall526,,Schneider199,,,S,white,nonhispanic,M,Middleborough  Massachusetts  US,1077 Kris Skyway Unit 91,Stoneham,Massachusetts,Middlesex County,25017,02180,42.464584366862084,-71.09296351455545,680486.34,605529.17,53057
f1997119-52ca-0ade-9695-de989184eccf,1935-07-20,2008-08-12,999-26-4401,S99992431,X53303031X,Ms.,Bruna504,,O'Kon634,,,S,black,nonhispanic,F,Plymouth  Massachusetts  US,629 Boehm Ferry,Burlington,Massachusetts,Middlesex County,25017,01803,42.49015970505806,-71.26319626322719,432887.69,1532924.36,198754
38bdcba2-dc44-590c-326a-0fb618d33ce6,2013-01-02,,999-97-8581,,,,Josie226,Vanessa263,Wolf938,,,,white,nonhispanic,F,Boston  Massachusetts  US,228 Wisozk Street,Sharon,Massachusetts,Norfolk County,25021,02067,42.13934559361577,-71.16842133720135,43825.55,32056.37,41778
6d6fd6c5-b835-b213-471a-3f041801d9b2,1978-11-22,,999-28-1226,S99913159,X46724521X,Mr.,Coleman27,,Jast432,,,D,white,nonhispanic,M,North Scituate  Massachusetts  US,573 Eichmann Throughway Apt 46,Duxbury,Massachusetts,Plymouth County,25023,02332,42.03930163982156,-70.7535170806448,122013.93,6267.96,152845
e3538536-ceac-e2ac-7741-0f991e70ec38,1969-08-27,,999-79-4939,S99929841,X64115720X,Mr.,Dwight645,Armand155,Schamberger479,,,M,white,hispanic,M,Everett  Massachusetts  US,236 Hoeger Ranch,Lynnfield,Massachusetts,Essex County,25009,01940,42.55151165114668,-71.00516558076576,93292.74,112793.83,393855
b1a504e0-553f-d496-4a2f-7ce7a3a8f5a3,1974-11-20,,999-48-5547,S99970734,X88116343X,Mr.,Luke971,Bryan958,Paucek755,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,1066 Weissnat Union Apt 29,Easton,Massachusetts,Bristol County,,00000,42.03881031275707,-71.06208637450752,8790.09,112707.94,20461
76c1f1bc-9a45-da0c-a2ab-328def659c8e,1993-10-19,,999-96-8655,S99983930,X61143728X,Mr.,Chance908,Alphonso102,Jacobi462,,,M,white,nonhispanic,M,Mansfield  Massachusetts  US,142 Hagenes Knoll,Arlington,Massachusetts,Middlesex County,25017,02474,42.463651080415936,-71.2010221056071,61816.99,1009.07,763406
480de919-4951-1839-4249-821b9ef4f644,1983-01-19,,999-80-6854,S99935250,X49415550X,Mrs.,Nora0,Berry486,Rogahn59,,Shanahan202,M,white,hispanic,F,Dedham  Massachusetts  US,668 Predovic Street Apt 29,Beverly,Massachusetts,Essex County,25009,01915,42.61109709957589,-70.90775712542816,194411.56,608723.19,25502
17a930ce-6ef7-09aa-5e1d-91b3d9b6ed95,1939-08-20,1996-12-22,999-59-3684,S99996927,X78939501X,Mr.,Landon622,Ezekiel373,Hilpert278,,,S,white,nonhispanic,M,Abington  Massachusetts  US,1098 Strosin Ramp Unit 49,Stoneham,Massachusetts,Middlesex County,25017,02180,42.51848352221175,-71.11726944413242,224418.70,63869.48,53057
0d347b70-6900-2c5d-2deb-6d72090edcfc,1935-07-20,,999-10-8760,S99927211,X30812370X,Mrs.,Joanie498,Linda558,Douglas31,,Feil794,M,black,nonhispanic,F,Dalton  Massachusetts  US,905 Zemlak Burg,Burlington,Massachusetts,Middlesex County,25017,01730,42.490982849816376,-71.2352149067808,257890.40,655785.70,198754
8c5b31f7-cd6a-a1c6-51ee-bbde18437639,1970-05-01,2013-02-20,999-25-4955,S99911944,X83961827X,Mrs.,Tesha491,Marisa391,Parker433,,Yost751,D,white,nonhispanic,F,Worcester  Massachusetts  US,951 Stoltenberg Mill,Barnstable,Massachusetts,Barnstable County,25001,02672,41.629376337094875,-70.39009318076829,19404.58,969239.92,19204
e13d9e22-f909-092a-ecde-b762afa0ded7,1997-01-26,,999-31-7461,S99979962,X71157057X,Mr.,Doug189,Enoch803,Smith67,,,M,white,nonhispanic,M,Essex  Massachusetts  US,729 Hagenes Trail,Middleborough,Massachusetts,Plymouth County,,00000,41.84988721277603,-70.85491777578136,48841.58,22391.65,71346
4d59c4c4-8489-c5c7-a686-da4bd2c90168,1952-01-23,,999-67-7379,S99910652,X50719528X,Ms.,Shizuko29,Brandon214,Larson43,,,S,white,nonhispanic,F,Lawrence  Massachusetts  US,234 Corwin Common Suite 85,Duxbury,Massachusetts,Plymouth County,25023,02332,41.99598701093365,-70.73864926588705,471955.97,258052.01,47894
d34652ce-5106-2386-fd81-40e1778f8a09,2009-08-21,,999-70-8650,S99949826,,,Delena885,,Kiehn525,,,,white,nonhispanic,F,Hingham  Massachusetts  US,150 Effertz Crossroad Unit 50,Ashland,Massachusetts,Middlesex County,,00000,42.211002743619964,-71.47623624457125,56888.94,43395.97,995883
0513c505-0461-4ac9-2f0f-cb63403e1f26,1970-05-01,,999-14-1202,S99928663,X45940412X,Ms.,Alisia5,Neda956,Metz686,,,S,white,nonhispanic,F,Uxbridge  Massachusetts  US,403 Streich Loaf Unit 11,Barnstable,Massachusetts,Barnstable County,25001,02632,41.668620187331456,-70.37626400940658,23102.03,1022191.83,19204
faef1598-cf9d-32d8-0902-9f5898c67d17,1939-08-20,,999-48-4880,S99939665,X16955576X,Mr.,Jim478,Armand155,Rath779,,,M,white,nonhispanic,M,Fitchburg  Massachusetts  US,610 Morar Rest Suite 95,Stoneham,Massachusetts,Middlesex County,25017,02180,42.454322448484646,-71.06782881456797,209996.21,481955.30,53057
693e3d92-807c-8a0e-bd66-eae19a3f593f,1989-10-25,,999-11-8967,S99927123,X23677315X,Mr.,Robin66,Rodolfo763,Lindgren255,,,M,white,nonhispanic,M,Bedford  Massachusetts  US,1066 Sporer Union Apt 14,Fall River,Massachusetts,Bristol County,25005,02747,41.74977464492569,-71.13717243168098,70323.79,0.00,42283
38ffb710-2b84-b64c-104e-1d4644dd032c,2021-06-25,,999-20-2376,,,,Elodia940,Vonnie403,Zulauf375,,,,black,hispanic,F,Great Barrington  Massachusetts  US,1064 Bartoletti Burg Suite 65,Boston,Massachusetts,Suffolk County,25017,02467,42.277528693710494,-71.16946155718252,10008.64,10874.49,90224
838b6191-a0f2-ef7e-0e45-5a96b3d63929,1979-06-16,1984-06-06,999-25-6470,,,,Branden904,Johnie961,Boyer713,,,,asian,nonhispanic,M,Daegu  Daegu  KR,522 Lowe Spur,Norwood,Massachusetts,Norfolk County,25021,02062,42.17756694366678,-71.14996666647941,20175.51,0.00,73398
2f12c27b-9476-5da7-2256-46bfff9ece44,1955-09-02,2016-08-11,999-56-9106,S99943323,X7010460X,Mr.,Gilberto712,,Arevalo970,,,W,white,hispanic,M,Wesley  Saint Andrew Parish  DM,443 Maggio Boulevard,Worcester,Massachusetts,Worcester County,25027,01604,42.29355386611649,-71.7716107156012,65609.30,869595.61,932395
175bfa1c-35df-806d-a831-bde69c6da199,1979-06-16,,999-19-5959,S99931870,X14280544X,Mr.,Xavier983,,Frami345,,,D,asian,nonhispanic,M,Busan  Busan  KR,967 Goldner Ranch Suite 36,Norwood,Massachusetts,Norfolk County,25021,02062,42.207935015296066,-71.230156620502,546125.84,262094.05,73398
35f1f802-2e62-5b96-53bc-e4aee2850679,1948-08-27,,999-60-6914,S99972272,X22791977X,Mrs.,Jessenia588,,Eichmann909,,Pacocha935,D,asian,nonhispanic,F,Longmeadow  Massachusetts  US,460 Monahan Dam Suite 80,Boston,Massachusetts,Suffolk County,25025,02130,42.283542629804295,-71.05280313407876,24128.86,720152.39,1859
f793d328-8282-af81-3087-a85c8bb3a2ae,1969-08-28,,999-66-1267,S99924334,X78104456X,Mrs.,Sarita454,Vilma125,Lubowitz58,PhD,Leffler128,M,white,nonhispanic,F,Northborough  Massachusetts  US,146 Schuster Underpass,Boston,Massachusetts,Suffolk County,25025,02136,42.39148276552763,-71.05070578442395,218040.44,481455.25,123046
561a78c6-c00b-534f-9455-ec68a04bc6d8,2021-10-11,,999-56-7224,,,,Bette450,Yasmine182,Reynolds644,,,,white,nonhispanic,F,Worcester  Massachusetts  US,999 Klein Viaduct,Brookline,Massachusetts,Norfolk County,25021,02445,42.30138704798024,-71.17530082019812,550.00,11041.44,18453
58f360b4-2544-7dd5-0841-809dbe6c03ee,2017-06-25,,999-98-1783,,,,Shanika235,Albertha209,Cormier289,,,,black,nonhispanic,F,Boston  Massachusetts  US,338 Lemke Fork,Stoneham,Massachusetts,Middlesex County,25017,02180,42.42532779817252,-71.07346088693961,14898.14,15029.19,92984
3f0ce6ff-744b-38d2-70d4-873e26491ac7,1955-09-02,,999-63-8570,S99932484,X38223665X,Mr.,Jesús825,Timoteo39,Espino352,,,M,white,hispanic,M,Wesley  Saint Andrew Parish  DM,1052 Abshire Center,Worcester,Massachusetts,Worcester County,25027,01607,42.33146285723221,-71.87270203999356,271643.25,914224.59,932395
1272a497-0259-5c29-eaca-a838d62f0ee2,1981-03-09,,999-36-1904,S99990019,X57094299X,Mr.,Arlie183,Palmer257,Robel940,,,M,white,nonhispanic,M,Boston  Massachusetts  US,220 Hilll Hollow,Framingham,Massachusetts,Middlesex County,25017,01702,42.236010138242314,-71.45689776776804,118436.60,16434.18,55735
e4b92f41-271e-24cf-6ffe-6786207ea2ed,1973-08-30,,999-13-7667,S99952761,X10847151X,Mr.,Damion480,Rogelio17,DuBuque211,,,M,asian,hispanic,M,Duxbury  Massachusetts  US,732 Hahn Lane Suite 63,Cambridge,Massachusetts,Middlesex County,25017,02140,42.354890041707016,-71.08331270952755,587753.66,372604.73,94646
e6c5ff51-a66c-7133-9ffb-aa473e68c20c,1995-05-04,,999-12-9252,S99962230,X24272775X,Mr.,Abram53,Monty345,Olson653,,,M,white,nonhispanic,M,Gloucester  Massachusetts  US,256 Farrell Fort,Spencer,Massachusetts,Worcester County,25027,01562,42.232666657291446,-71.98179579413748,93938.71,17203.34,78670
57b28404-9fc3-3151-9231-116cdc20180b,1962-07-19,,999-88-6476,S99991477,X89589898X,Mr.,Lorenzo669,,Garibay313,,,D,white,hispanic,M,Puebla  Puebla  MX,610 Kuphal Neck Suite 90,Douglas,Massachusetts,Worcester County,,00000,42.03113543995733,-71.71225541301082,139230.54,51849.23,173485
86cd54d9-54fa-0ab4-3647-34b60147e02e,2001-06-27,,999-36-7737,S99976115,X78952754X,Mr.,Ted955,Bobby524,Batz141,,,,white,nonhispanic,M,Everett  Massachusetts  US,1004 Weimann Port Apt 8,North Amherst,Massachusetts,Hampshire County,25015,01059,42.432199179968606,-72.55103854728482,95206.56,96674.81,100169
4037a69c-cd89-ac20-cfea-3f634a33a57c,1993-02-03,,999-96-8378,S99968952,X54991801X,Ms.,Hermine424,Deloras136,Okuneva707,,,S,white,nonhispanic,F,Chelsea  Massachusetts  US,553 Weimann Ramp,Revere,Massachusetts,Suffolk County,25025,02151,42.45230074732347,-71.00161228656978,141720.61,1080918.87,92296
aa395d18-7495-6bbc-3736-b83677f8ac18,1998-11-25,,999-41-1166,S99936249,X74231558X,Mr.,Filiberto722,,Vandervort697,,,,white,hispanic,M,Holbrook  Massachusetts  US,452 Dibbert Key,Revere,Massachusetts,Suffolk County,25025,02151,42.41423839456097,-70.95221622784823,62663.58,3312.71,167835
8e300372-c523-88d9-53ec-3dd0c47bfde9,1999-09-28,,999-19-2630,S99980529,X8134318X,Ms.,Hulda44,Genny123,Hand679,,,,white,nonhispanic,F,Lynn  Massachusetts  US,586 Lubowitz Crossroad,Weston,Massachusetts,Middlesex County,,00000,42.33134756234868,-71.25378542295346,96935.01,24688.56,53140
883e1d09-29a1-43bf-94ed-6ce990742c6a,1974-08-27,,999-22-3308,S99996668,X26862383X,Mr.,Tony646,Federico589,Gusikowski974,,,M,black,nonhispanic,M,Falmouth  Massachusetts  US,421 Flatley Wall Unit 42,Billerica,Massachusetts,Middlesex County,,00000,42.52950549821713,-71.24117827310552,157956.10,0.00,54524
3fd27ce7-9930-85e6-65b5-df03c0328a5a,2020-03-16,,999-61-3986,,,,Bryce11,Laurence43,Bernier607,,,,white,nonhispanic,M,Wakefield  Massachusetts  US,931 Bashirian Landing,Lynn,Massachusetts,Essex County,25009,01904,42.449051422753044,-70.91934356325764,1027.73,12945.40,12814
12c93a4a-71e9-6db3-b7be-d587255bb426,2005-10-15,,999-15-5038,S99979923,X40189719X,Ms.,Gennie418,Herminia75,Windler79,,,,white,nonhispanic,F,Springfield  Massachusetts  US,315 Schamberger Manor Unit 48,Bourne,Massachusetts,Barnstable County,25001,02532,41.7507542795638,-70.59012605020693,4145.86,82014.69,10529
4857423b-83fd-4d58-367e-0752e8fac0f7,2026-05-27,,999-76-1197,,,,Will178,Alva958,Ankunding277,,,,white,nonhispanic,M,Springfield  Massachusetts  US,355 Bosco Alley Suite 82,Haverhill,Massachusetts,Essex County,25009,01832,42.75788401437832,-71.05055587622664,100.00,247.38,28378
1eef5b39-4bae-b9f5-09d7-572ac8bc3282,1998-06-21,,999-45-9303,S99922062,X69188141X,Ms.,Tanya49,,Rau926,,,,white,nonhispanic,F,Boston  Massachusetts  US,845 Trantow Mall,Sudbury,Massachusetts,Middlesex County,,00000,42.366438999700385,-71.4069840712714,126088.69,363266.68,150512
ac842f55-2cb0-d3d7-b65e-d2ccbf7d49e0,1976-02-09,,999-88-6406,S99936226,X25787986X,Mr.,Austin578,Wallace647,Beier427,,,M,asian,nonhispanic,M,Cantho  Cần Thơ  VN,160 Wintheiser Avenue Suite 32,Concord,Massachusetts,Middlesex County,,00000,42.45683756699819,-71.3294953642238,77977.12,119417.92,242694
a0bd1388-6fd1-6f64-c950-a3d550dc67f9,1994-05-09,,999-33-7693,S99941966,X4384917X,Mr.,Darrell400,Willis868,Gleason633,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,382 Ritchie Rapid,Carlisle,Massachusetts,Middlesex County,,00000,42.53088929580868,-71.36589330474735,69938.83,31433.01,120132
644e5198-c24a-f13d-5e2e-7f9eb957921e,1984-11-18,,999-10-4859,S99954701,X84294350X,Ms.,Yadira684,Aurore252,Tremblay80,,,S,white,nonhispanic,F,Stow  Massachusetts  US,536 Kohler Burg Apt 34,New Bedford,Massachusetts,Bristol County,25005,02744,41.75502990920405,-70.91521408775615,165086.31,0.00,101025
1ee1caef-f166-af37-bbe5-41481566baa3,1995-12-06,,999-29-6360,S99935899,X13031980X,Mrs.,Camie739,Temple691,Larkin917,,Rodriguez71,M,black,nonhispanic,F,Fitchburg  Massachusetts  US,445 Kuhn Brook,Boston,Massachusetts,Suffolk County,25025,02124,42.350796381178405,-71.19774894209817,87800.02,230524.94,24204
4675ee50-9e04-68d2-8f6c-f2d96d5aec29,2015-05-02,,999-74-1909,,,,Mickey576,,Marks830,,,,asian,nonhispanic,M,Boston  Massachusetts  US,954 Metz Parade Apt 62,Middleborough,Massachusetts,Plymouth County,,00000,41.84276607556702,-70.90437748889644,1657.44,24024.09,4401
c74c9a2d-703b-0625-65d8-c5d690d1372f,1973-02-10,,999-45-4208,S99954450,X68992521X,Mr.,Lou594,Malcom15,McGlynn426,,,M,white,hispanic,M,Cambridge  Massachusetts  US,688 Terry Overpass Suite 72,Boston,Massachusetts,Suffolk County,25025,02114,42.37435486043993,-71.10897489566219,127485.23,35299.71,476564
fec668d1-b79d-91c2-21d7-48f863c86020,1923-07-21,,999-17-1768,S99979663,X66150076X,Ms.,Gala823,Tesha491,Auer97,,,S,white,nonhispanic,F,Falmouth  Massachusetts  US,213 Wyman Neck,Melrose,Massachusetts,Middlesex County,25017,02176,42.472806697081474,-71.08628987689944,389857.02,929876.90,145689
60dfebf4-c720-63b7-1e93-40111fc89e79,1945-02-26,2017-07-23,999-16-5616,S99959994,X12020444X,Mr.,Jesse626,Kim439,Schneider199,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,411 Walker Village,Cambridge,Massachusetts,Middlesex County,25017,02139,42.3194457537307,-71.12905906050392,210690.86,98152.24,41231
dd35cffa-20c6-2811-706c-61fb896a42f9,1980-04-29,,999-57-2718,S99987439,X24699361X,Mr.,Glen190,Val761,Harvey63,,,S,white,nonhispanic,M,Norwood  Massachusetts  US,161 Rogahn Forge,West Tisbury,Massachusetts,Dukes County,,00000,41.43674651592207,-70.62573758641767,98750.66,19468.58,63128
c36c6033-8449-080b-3e23-67bcc5782ba8,1979-10-15,,999-27-9974,S99950447,X39810471X,Mr.,Williams176,,Jacobs452,,,M,black,nonhispanic,M,Holden  Massachusetts  US,658 Rau Manor,Boston,Massachusetts,Suffolk County,25025,02110,42.37180014852547,-71.06274311635478,185121.04,606523.74,180122
dc803421-63b6-301a-1b8c-3c8343fe888e,1988-10-26,,999-43-3569,S99921972,X75121567X,Mr.,Hugo693,Miguel815,Naranjo39,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,727 Carter Boulevard Apt 90,Lawrence,Massachusetts,Essex County,25009,01841,42.72866729713763,-71.15461541298288,398851.11,350835.47,45649
9a2700a0-c219-210e-442f-eeec60a70c96,1995-05-09,,999-92-6862,S99935362,X11927010X,Mrs.,Margrett284,Etsuko685,Little434,,Prohaska837,M,white,nonhispanic,F,Fall River  Massachusetts  US,911 Fisher Mill,Yarmouth,Massachusetts,Barnstable County,,00000,41.63061715744085,-70.1778896126346,194043.10,516188.96,42406
41c644ba-101d-f7b0-731f-00a64dfa44e2,1972-08-02,,999-28-6702,S99955529,X55266588X,Mrs.,Isabel214,Sara501,Benavídez820,,Frías523,M,white,hispanic,F,Gaudalajara  Jalisco  MX,968 O'Keefe Well Unit 73,Lynn,Massachusetts,Essex County,25009,01906,42.43984485045639,-70.94310810828094,253064.40,192182.24,62311
487e50ca-2273-e382-d74e-611e4a99ad6d,1969-11-28,,999-55-6764,S99953062,X87742003X,Mr.,Judson999,Glenn0,Zboncak558,,,S,white,nonhispanic,M,Medway  Massachusetts  US,186 O'Hara Forge,Tyngsborough,Massachusetts,Middlesex County,,00000,42.697957784416566,-71.43600979178483,248693.97,44364.57,97621
e3de2058-acb3-b445-c633-6ce2cad299a2,1945-02-26,,999-83-9118,S99924068,X33738701X,Mr.,Tyron580,,Turcotte120,,,D,white,nonhispanic,M,Burlington  Massachusetts  US,372 Jenkins Road Suite 42,Cambridge,Massachusetts,Middlesex County,25017,02141,42.314861698628526,-71.12179980073019,171535.59,199942.66,41231
56c1655a-51a8-7849-7faf-5eea1c0c2e62,1996-10-03,,999-28-7473,S99944483,X71646975X,Ms.,Babara869,Belkis212,Schmitt836,,,S,black,nonhispanic,F,Barnstable  Massachusetts  US,1059 Von Gardens,Brookline,Massachusetts,Norfolk County,25021,02446,42.30633634833097,-71.16092072641501,80425.92,103944.67,328699
24e2bc3d-7e6e-4071-d8fe-94ec840adffb,1996-08-29,,999-40-4212,S99943753,X26149793X,Mr.,Nestor901,Eldridge510,Hilpert278,,,M,white,nonhispanic,M,Milford  Massachusetts  US,564 O'Keefe Byway,Woburn,Massachusetts,Middlesex County,25017,01801,42.473356911774026,-71.13090368351216,56130.83,11454.80,50542
913503e4-ed19-2474-73cb-faa365961719,1981-01-29,,999-26-7704,S99983816,X34241707X,Mrs.,Petra678,Sherlyn657,Brakus656,,Kuphal363,M,white,nonhispanic,F,Bourne  Massachusetts  US,385 Huel Tunnel,Quincy,Massachusetts,Norfolk County,25021,02171,42.25011964827481,-70.97311737218406,13421.34,632197.44,22308
